,BuildingID,County,Type,Year,RatingType,EnergyRatingCat,EnergyRatingCont,GroundFloorArea,AvgWallU,AvgRoofU,AvgFloorU,AvgWindowU,AvgDoorU,ExposedWallArea,ExposedRoofArea,TotFloorArea,TotWindowArea,TotDoorArea,NStoreys,MainSHFuel,MainWHFuel,MainSHEfficiency,SharedMPRN,BuildingReg,MainSHAdj,SecSHFrac,SecSHEfficiency,MainWHEfficiency,MainWHAdj,SecSHFuel,SecWHFuel,NChimneys,NOpenFlues,NFansVents,DLobby,VentMethod,WallStructure,SuspWoodFloor,PercDraughtStripped,NShelteredSides,PermTest,PermTestResult,TempAdj,ControlCat,ResponseCat,NCHPumps,BoilerStat1,BoilerStat2,OilPumpIn,NGasFans,WarmAir,Underfloor,DistLoss,StorageLoss,DeclaredLoss,SolarWaterHeating,SummerElectricImm,Combi,KeepHot,VolWaterStorage,TempFac,TempFacMult,HWInsulationType,HWInsulationThickness,PrimaryLoss,AreaAperture,ZeroLossCollEff,CollHeatLoss,SolarRadiation,Overshading,CylinderThermostat,DedicatedSolarVol,CombiCylinder,SolarPumpElect,SolarPumpPower,Charging,SolarHeatFrac,LightingEnergy,PumpsAndFansEnergy,MainWaterEnergy,MainSpaceEnergy,PrimaryLightingEnergy,PrimaryPumpsFansEnergy,PrimaryMainWaterEnergy,PrimaryMainSpaceEnergy,LightingCO2,PumpsAndFansCO2,MainWaterCO2,MainSpaceCO2,AreaGroundFloor,HeightGroundFloor,AreaFirstFloor,HeightFirstFloor,AreaSecondFloor,BridgingFac,MassCat,LargestRoofTypeArea,LargestRoofType,PercLowEnergy,TotEnergy,SecSpaceEnergy,SecWaterEnergy,PercLivingArea,SecSpaceCO2,SecWaterCO2,SecSpacePrimaryEnergy,SecWaterPrimaryEnergy,UpgradeHES,RoofAreaRoom,RatingPurpose,AssessmentDate,FirstEnerType,FirstEnerTypeDescr,ProdFirstEnerComment,ProdFirstEnerDelivered,ProdFirstEnerConvFac,ConsFirstEnerComment,SecondEnerTypeDescr,ProdSecondEnerComment,ProdSecondEnerDelivered,ProdSecondEnerConvFac,ConsSecondEnerComment,ThirdEnerTypeDescr,ProdThirdEnerComment,ProdThirdEnerDelivered,ProdThirdEnerConvFac,ConsThirdEnerComment,FuelTypeFirstBoiler,EffFirstHeatGenPlant,PercFirstHeat,FuelTypeSecondBoiler,EffSecondHeatGenPlant,PercSecondHeat,FuelTypeThirdBoiler,EffThirdHeatGenPlant,PercThirdHeat,HeatingSystemSolarSpace,TotPrimaryEnergyFac,TotCO2Emissions,PrimaryEnergySecondarySpace,EnergyMainWater
10,634938,Co. Laois,Detached house,Y1900.0,Existing       ,G ,747.86,80.0 sq. m,1.94,0.4,0.69,2.8,3.0,89.94,80.0,80.0,13.34,3.74,1.0,Solid Multi-Fuel              ,Solid Multi-Fuel              ,45.0,NO,0.0,1.0,0.1,30.0,45.0,1.0,15.0,28.0,1.0,1.0,0.0,NO,Natural vent.,Masonry                       ,No                            ,92.0,1.0,NO,0.0,0.6,1.0,3.0,1.0,NO ,NO ,NO ,0.0,NO ,NO ,289.659,YES,NO ,NO ,YES,None                          ,None                          ,95.0,0.6,1.3,Factory Insulated             ,25.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,631.75,130.0,5659.353,38369.354,1705.725,351.0,6225.2880000000005,42206.289000000004,406.215,83.59,2088.301,14158.292,80.0,2.58,0.0,0.0,0.0,0.15,Medium              ,47.0,1900                          ,25.0,52037.098,6394.892,851.7489999999999,19.125%,2359.715,547.675,7034.380999999999,2299.722,0.0,0.0,Sale,Jun 27 2016 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,7034.380999999999,5093.4177
11,300824,Co. Cavan,Detached house,Y1980.0,Existing       ,E1,329.39,160.7 sq. m,1.09,0.49,0.64,4.8,3.0,167.32,84.87,84.87,30.6,3.68,2.0,Heating Oil                   ,Heating Oil                   ,65.0,NO,0.0,0.95,0.1,65.0,65.0,0.95,15.0,28.0,1.0,1.0,0.0,NO,Natural vent.,Masonry                       ,No                            ,6.0,2.0,NO,0.0,0.6,1.0,1.0,2.0,NO ,NO ,NO ,0.0,NO ,NO ,452.725,YES,NO ,YES,YES,None                          ,None                          ,353.0,0.6,1.3,Factory Insulated             ,40.0,Boiler with uninsulated primar,3.68,0.78,1.06,1021.0,1.0,NO ,120.0,YES,75.0,NO ,NO ,,1348.795,360.0,4532.1,34178.684,3641.7470000000003,972.0,4985.31,37596.552,867.275,231.48,1232.731,9296.601999999999,84.87,2.45,75.83,2.84,0.0,0.15,Medium              ,84.87,,14.0,44685.685,3610.671,655.435,18.463%,1332.338,421.445,3971.738,1769.675,1.0,0.0,Grant Support,Nov 19 2012 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,3971.738,4078.89
12,449623,Co. Wexford,Semi-detached house,Y2001.0,Existing       ,D1,242.38,69.68 sq. m,0.29,0.13,0.44,2.8,3.0,72.35,34.84,34.84,16.33,1.85,2.0,Heating Oil                   ,Heating Oil                   ,85.7,NO,0.0,0.95,0.1,30.0,85.7,0.95,15.0,28.0,1.0,0.0,2.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,YES,0.0,NO ,NO ,265.98400000000004,YES,NO ,NO ,YES,None                          ,None                          ,150.0,0.6,1.3,Loose Jacket                  ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,314.431,230.0,3286.202,6518.878000000001,848.9639999999999,621.0,3614.822,7170.766,202.179,147.89,893.847,1773.135,34.84,2.42,34.84,2.64,0.0,0.15,Medium-high         ,34.84,NEW                           ,100.0,13229.996000000001,1965.3210000000001,915.164,32.9219%,725.203,588.45,2161.853,2470.9429999999998,1.0,0.0,Grant Support,Jul 29 2014 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,2161.853,2957.5818
13,379988,Dublin 4,Mid-terrace house,Y1990.0,Existing       ,C1,171.26,159.39 sq. m,0.58,0.45,0.42,3.27,3.0,68.61,57.72,76.64,11.61,3.7,3.0,Mains Gas                     ,Mains Gas                     ,78.1,NO,0.0,1.0,0.1,30.0,78.1,1.0,8.0,1.0,2.0,0.0,7.0,NO,Natural vent.,Masonry                       ,No                            ,92.0,2.0,NO,0.0,0.0,2.0,1.0,1.0,YES,NO ,NO ,1.0,NO ,NO ,450.399,YES,NO ,NO ,NO ,None                          ,None                          ,117.0,0.6,1.0,Factory Insulated             ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,1337.8,175.0,5265.891,12034.993999999999,3612.06,472.5,5792.48,13238.493,860.205,112.525,1068.976,2443.104,54.39,2.44,56.51,2.67,48.49,0.15,Medium              ,27.92,,14.0,22294.917999999998,3481.2329999999997,0.0,13.6771%,1364.6429999999998,0.0,4177.48,0.0,0.0,0.0,Private Letting,Nov  1 2013 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,4177.48,4739.3019
14,68299,Co. Galway,Semi-detached house,Y2003.0,Existing       ,C2,191.7,99.29 sq. m,,0.13,0.44,2.8,3.0,93.06,52.12,52.12,15.51,3.45,2.0,Mains Gas                     ,Mains Gas                     ,79.9,NO,0.0,0.95,0.1,30.0,79.9,0.95,15.0,1.0,1.0,0.0,2.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,1.0,NO ,NO ,332.191,YES,NO ,NO ,NO ,None                          ,None                          ,119.0,0.6,1.3,Factory Insulated             ,20.0,Boiler with insulated primary ,,,,,,NO ,,NO ,,NO ,NO ,,492.851,175.0,4577.569,8654.046999999999,1330.6979999999999,472.5,5035.326,9519.452,316.903,112.525,929.247,1756.7720000000002,52.12,2.53,47.17,2.68,0.0,0.15,Medium              ,52.12,,90.0,16332.216,2432.749,0.0,17.9575%,897.684,0.0,2676.0240000000003,0.0,1.0,0.0,Unknown,Oct 30 2009 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,2676.0240000000003,4119.8121
15,597104,Dublin 14,Detached house,Y1950.0,Existing       ,F ,394.69,208.69 sq. m,,0.72,0.51,3.33,3.0,157.85,181.68,181.68,38.84,4.56,2.0,Heating Oil                   ,Heating Oil                   ,65.0,NO,0.0,0.95,0.1,30.0,65.0,0.95,8.0,1.0,2.0,1.0,3.0,NO,Natural vent.,Masonry                       ,Yes (Unsealed)                ,80.0,3.0,NO,0.0,0.0,1.0,1.0,1.0,YES,NO ,NO ,0.0,NO ,NO ,531.309,YES,NO ,NO ,NO ,None                          ,None                          ,106.0,0.6,1.3,Loose Jacket                  ,20.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,1497.325,230.0,9817.104,48668.757000000005,4042.778,621.0,10798.813999999998,53535.633,962.78,147.89,2670.252,13237.902,181.6,2.61,27.09,2.41,0.0,0.15,Medium-high         ,77.81,Type 2                        ,41.0,71352.924,11139.738000000001,0.0,21.1222%,4366.777,0.0,13367.686000000002,0.0,0.0,0.0,Sale,Feb 10 2016 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,13367.686000000002,8835.3936
16,163298,Dublin 6,Top-floor apartment,Y2005.0,Existing       ,C2,175.42,40.37 sq. m,,0.25,0.0,2.7,3.0,25.36,40.37,0.0,5.33,1.85,1.0,Mains Gas                     ,Mains Gas                     ,78.1,NO,0.0,0.95,0.0,0.0,78.1,0.95,1.0,1.0,0.0,0.0,1.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.0,1.0,1.0,1.0,YES,NO ,NO ,1.0,NO ,NO ,195.291,YES,NO ,NO ,NO ,None                          ,None                          ,68.0,0.6,0.9,Factory Insulated             ,25.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,255.037,175.0,3452.9829999999997,1930.009,688.6,472.5,3798.281,2123.01,163.989,112.525,700.956,391.792,40.37,2.42,0.0,0.0,0.0,0.15,Medium              ,40.37,,60.0,5813.029,0.0,0.0,32.7966%,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Feb 28 2011 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,0.0,3107.6847
17,27910,Dublin 14,Ground-floor apartment,Y1987.0,Existing       ,F ,404.62,74.58 sq. m,0.57,0.0,0.48,2.7,1.31,74.71,0.0,74.58,7.39,1.8,1.0,Electricity                   ,Electricity                   ,100.0,NO,0.0,1.0,0.1,30.0,100.0,1.0,15.0,1.0,1.0,0.0,2.0,YES,Natural vent.,Masonry                       ,No                            ,83.0,1.0,NO,0.0,0.3,3.0,4.0,0.0,NO ,NO ,NO ,0.0,NO ,NO ,277.281,YES,NO ,NO ,NO ,None                          ,None                          ,80.0,0.6,1.0,Factory Insulated             ,40.0,Electric immersion heater     ,,,,,,NO ,,NO ,,NO ,NO ,,592.314,0.0,2298.542,7198.471,1599.2479999999998,0.0,6206.063,19435.872,380.858,0.0,1477.963,4628.617,74.58,2.63,0.0,0.0,0.0,0.15,Medium              ,,,24.0,12755.427,2666.1,0.0,48.8871%,983.791,0.0,2932.71,0.0,0.0,0.0,Unknown,Apr 27 2009 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,2932.71,2068.6878
18,217600,Co. Roscommon,House,Y1965.0,Existing       ,G ,607.69,109.0 sq. m,1.76,0.33,0.73,4.8,0.0,114.4,109.0,109.0,21.49,0.0,1.0,Electricity                   ,Electricity                   ,100.0,NO,0.0,1.0,0.1,30.0,100.0,1.0,15.0,1.0,4.0,0.0,0.0,NO,Natural vent.,Masonry                       ,No                            ,50.0,3.0,NO,0.0,0.0,3.0,1.0,0.0,NO ,NO ,NO ,0.0,NO ,NO ,352.709,YES,NO ,NO ,NO ,None                          ,None                          ,98.0,0.6,1.3,Loose Jacket                  ,0.0,Electric immersion heater     ,,,,,,NO ,,NO ,,NO ,NO ,,983.725,0.0,5351.392,15809.816,2656.058,0.0,14448.758,42686.503,632.535,0.0,3440.945,10165.712,105.0,2.7,4.0,2.45,0.0,0.15,Medium              ,105.0,,0.0,28000.42,5855.486999999999,0.0,16.6055%,2160.675,0.0,6441.036,0.0,0.0,0.0,Unknown,Oct 13 2011 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,6441.036,4816.2528
19,633383,Co. Roscommon,Mid-terrace house,Y2000.0,Existing       ,C1,167.52,88.71 sq. m,0.3,0.13,0.36,3.1,3.0,49.93,45.02,43.69,10.03,2.21,2.0,Heating Oil                   ,Heating Oil                   ,85.0,NO,0.0,0.95,0.1,60.0,85.0,0.95,15.0,28.0,0.0,1.0,3.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.45,1.0,1.0,1.0,NO ,NO ,NO ,0.0,NO ,NO ,309.097,YES,NO ,NO ,YES,None                          ,None                          ,95.0,0.6,1.3,Loose Jacket                  ,40.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,548.4159999999999,230.0,3468.772,4988.16,1480.723,621.0,3815.6490000000003,5486.976,352.631,147.89,943.5060000000001,1356.78,43.69,2.66,45.02,2.72,0.0,0.15,Medium              ,45.02,Cold roof construction (up-gra,63.0,10958.739,746.377,977.0139999999999,18.8817%,275.413,628.22,821.015,2637.938,1.0,0.0,Grant Support,Jun 16 2016 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,821.015,3121.8948
20,590274,Co. Cork,Semi-detached house,Y1999.0,Existing       ,B3,145.17,82.98 sq. m,0.3,0.13,0.41,2.21,2.85,80.85,41.49,41.49,12.85,1.85,2.0,Mains Gas                     ,Mains Gas                     ,90.3,NO,0.0,1.0,0.1,30.0,90.3,1.0,15.0,1.0,1.0,0.0,3.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,3.0,NO,0.0,0.0,3.0,1.0,1.0,YES,NO ,NO ,1.0,NO ,NO ,296.30400000000003,YES,NO ,NO ,NO ,None                          ,None                          ,96.0,0.6,0.9,Factory Insulated             ,45.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,674.005,175.0,3361.42,4125.913,1819.8139999999999,472.5,3697.562,4538.504,433.385,112.525,682.368,837.56,41.49,2.42,41.49,2.79,0.0,0.15,Medium              ,41.49,,20.0,9716.226999999999,1379.889,0.0,15.7869%,509.17900000000003,0.0,1517.878,0.0,1.0,0.0,Grant Support,Jan 12 2016 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,1517.878,3025.278
21,459725,Co. Donegal,Detached house,Y1980.0,Existing       ,E2,343.61,163.2 sq. m,,0.61,0.64,4.8,4.69,175.19,98.5,96.5,22.91,8.65,2.0,Heating Oil                   ,Heating Oil                   ,,NO,0.0,0.95,0.1,55.0,85.3,0.95,15.0,28.0,2.0,0.0,3.0,NO,Natural vent.,Masonry                       ,No                            ,94.0,2.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,0.0,NO ,NO ,457.211,,,,,,,,,,,,,,,,,,NO ,,NO ,,NO ,NO ,,1472.88,230.0,34732985.264,-59058860.562,3976.776,621.0,38206283.79,-64964746.618,947.062,147.89,9447371.992,-16064010.072999999,96.5,2.59,66.7,2.79,0.0,0.15,Medium-high         ,61.86,50mm fiberglass               ,0.0,-20125858.737,-9664177.183,13862490.864,12.3529%,-3566081.381,8913581.626,-10630594.901,37428725.333000004,0.0,0.0,Sale,Sep  2 2014 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,-10630594.901,31259686.7376
22,425022,Dublin 17,End of terrace house,Y1974.0,Existing       ,D1,244.83,67.22 sq. m,0.55,0.13,0.84,2.8,0.0,73.7,37.27,37.28,12.36,0.0,2.0,Mains Gas                     ,Mains Gas                     ,78.0,NO,0.0,0.95,0.1,30.0,78.0,0.95,8.0,28.0,1.0,0.0,0.0,YES,Natural vent.,Masonry                       ,No                            ,100.0,3.0,NO,0.0,0.0,2.0,1.0,1.0,NO ,NO ,NO ,1.0,NO ,NO ,260.252,YES,NO ,NO ,YES,None                          ,None                          ,90.0,0.6,1.3,Factory Insulated             ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,303.33,175.0,3123.966,"""6813.249""",818.9910000000001,472.5,3436.363,,195.041,112.525,634.165,1383.09,29.94,2.44,37.28,2.69,0.0,0.15,Medium-high         ,37.27,,100.0,13022.957,1869.858,737.554,19.8899%,732.9839999999999,474.24699999999996,2243.83,1991.396,0.0,0.0,Social housing letting,Apr 28 2014 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,2243.83,2811.5694
23,659767,Co. Wexford,Detached house,Y1954.0,Existing       ,D2,283.37,nan sq. m,1.25,0.37,0.7,4.63,3.0,126.57,77.99,58.63,15.51,1.85,2.0,Heating Oil                   ,Heating Oil                   ,85.7,NO,0.0,0.95,0.1,30.0,85.7,0.95,15.0,28.0,1.0,0.0,0.0,NO,Natural vent.,Masonry                       ,No                            ,93.0,4.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,0.0,NO ,NO ,370.154,YES,NO ,NO ,NO ,None                          ,None                          ,84.0,0.6,1.3,Factory Insulated             ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,1059.7160000000001,230.0,5143.6359999999995,16855.817,2861.2329999999997,621.0,5658.0,18541.398999999998,681.3969999999999,147.89,1399.069,4584.782,58.71,2.46,58.71,1.84,0.0,0.15,Medium-low          ,60.83,,0.0,28370.886000000002,5081.717000000001,0.0,33.3248%,1875.154,0.0,5589.889,0.0,0.0,0.0,Sale,Oct 18 2016 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,5589.889,4629.2724
24,435106,Co. Mayo,Semi-detached house,Y2004.0,Existing       ,C3,214.47,113.1 sq. m,0.55,0.27,0.41,2.71,3.0,106.2,60.0,60.0,12.44,3.7,2.0,Heating Oil                   ,Heating Oil                   ,85.0,NO,0.0,0.95,0.1,30.0,85.0,0.95,15.0,28.0,1.0,0.0,2.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,YES,0.0,NO ,NO ,361.265,YES,NO ,NO ,YES,None                          ,None                          ,98.0,0.6,1.3,Loose Jacket                  ,50.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,561.4,230.0,3674.367,10648.332,1515.78,621.0,4041.804,11713.165,360.98,147.89,999.428,2896.3459999999995,60.0,2.45,53.1,2.77,0.0,0.15,Medium              ,53.0,,90.0,19359.494,3186.612,1058.7830000000001,17.6835%,1175.86,680.797,3505.2729999999997,2858.7140000000004,0.0,0.0,Private Letting,Jun  4 2014 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,3505.2729999999997,3306.9303
25,470158,Dublin 1,Mid-terrace house,Y1986.0,Existing       ,C2,190.27,83.34 sq. m,0.35,0.13,0.48,2.7,1.96,35.43,41.67,41.67,13.04,3.79,2.0,Mains Gas                     ,Mains Gas                     ,78.9,NO,0.0,0.95,0.1,30.0,78.9,0.95,8.0,1.0,0.0,1.0,3.0,YES,Natural vent.,Masonry                       ,No                            ,100.0,3.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,1.0,NO ,NO ,297.135,YES,NO ,NO ,NO ,None                          ,None                          ,96.0,0.6,1.3,Factory Insulated             ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,703.2539999999999,175.0,4937.496,5619.468000000001,1898.786,472.5,5431.246,6181.415,452.19199999999995,112.525,1002.312,1140.752,41.67,2.37,41.67,2.62,0.0,0.15,Medium-high         ,41.67,,13.0,12996.181,1560.963,0.0,18.6945%,611.8969999999999,0.0,1873.156,0.0,0.0,0.0,Grant Support,Sep  5 2014 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,1873.156,4443.7464
26,361024,Co. Galway,Detached house,Y1998.0,Existing       ,B2,111.43,nan sq. m,0.21,0.23,0.41,1.51,3.0,200.41,154.7,130.0,40.45,3.7,3.0,Bulk LPG (propane or butane)  ,Bulk LPG (propane or butane)  ,90.1,NO,0.0,1.0,0.1,60.0,90.1,1.0,8.0,1.0,0.0,2.0,7.0,NO,Natural vent.,Masonry                       ,No                            ,100.0,2.0,NO,0.0,-0.15,3.0,1.0,4.0,YES,YES,YES,1.0,NO ,NO ,588.96,YES,NO ,NO ,NO ,None                          ,None                          ,300.0,0.6,0.9,Factory Insulated             ,50.0,Boiler with insulated primary ,,,,,,NO ,,NO ,,NO ,NO ,,1414.894,565.0,5645.281999999999,12607.681999999999,3820.2140000000004,1525.5,6209.81,13868.45,909.7769999999999,363.295,1309.705,2924.982,130.0,2.51,90.34,2.72,30.5,0.15,Medium              ,69.98,,75.0,22336.472999999998,2103.615,0.0,16.0102%,824.617,0.0,2524.3379999999997,0.0,1.0,0.0,Grant Support,Aug 20 2013 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,2524.3379999999997,5080.7538
27,394252,Co. Donegal,Semi-detached house,Y1992.0,Existing       ,D1,244.02,88.57 sq. m,0.6,0.17,0.64,3.4,3.07,86.44,47.06,47.06,12.26,3.69,2.0,Heating Oil                   ,Heating Oil                   ,85.3,NO,0.0,0.95,0.1,55.0,85.3,0.95,8.0,28.0,1.0,0.0,1.0,NO,Natural vent.,Masonry                       ,No                            ,97.0,1.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,0.0,NO ,NO ,308.765,YES,NO ,NO ,YES,None                          ,None                          ,72.0,0.6,1.3,Loose Jacket                  ,25.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,799.3439999999999,230.0,3785.462,9010.223,2158.229,621.0,4164.008,9911.245,513.9780000000001,147.89,1029.646,2450.781,47.06,2.4,41.51,2.71,0.0,0.15,Medium              ,41.51,1st Floor - 300mm Quilt Insula,0.0,16407.712,1474.4,1108.2830000000001,16.4616%,577.965,712.6260000000001,1769.28,2992.364,0.0,0.0,Social housing letting,Dec 13 2013 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,1769.28,3406.9158
28,191876,Dublin 7,Semi-detached house,Y1932.0,Existing       ,C3,215.73,nan sq. m,0.88,0.54,0.73,3.07,0.0,127.69,64.94,65.04,16.34,0.0,2.0,Mains Gas                     ,Mains Gas                     ,90.2,NO,0.0,1.0,0.1,30.0,90.2,1.0,15.0,28.0,2.0,0.0,2.0,YES,Natural vent.,Masonry                       ,Yes (Unsealed)                ,100.0,2.0,NO,0.0,0.0,3.0,1.0,1.0,YES,NO ,NO ,1.0,NO ,NO ,374.473,YES,NO ,NO ,NO ,None                          ,None                          ,200.0,0.6,0.9,Factory Insulated             ,50.0,Boiler with insulated primary ,,,,,,NO ,,NO ,,NO ,NO ,,663.547,175.0,3610.297,13318.606000000002,1791.5770000000002,472.5,3971.327,14650.466999999999,426.661,112.525,732.89,2703.677,65.04,2.62,54.51,2.69,0.0,0.15,Medium              ,54.51,,77.0,22216.851000000002,4449.401,0.0,12.706%,1641.829,0.0,4894.340999999999,0.0,1.0,0.0,Unknown,May 27 2011 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,4894.340999999999,3249.2673
29,97620,Co. Kildare,Mid-floor apartment,Y2006.0,Existing       ,C3,223.94,43.46 sq. m,0.31,0.0,0.37,2.6,1.36,35.62,0.0,43.47,5.25,1.85,1.0,Mains Gas                     ,Mains Gas                     ,,NO,0.0,0.95,0.0,0.0,78.1,0.95,1.0,1.0,0.0,0.0,6.0,YES,Natural vent.,Masonry                       ,No                            ,100.0,4.0,NO,0.0,0.6,1.0,1.0,1.0,NO ,NO ,NO ,1.0,NO ,NO ,202.93400000000003,YES,NO ,NO ,NO ,None                          ,None                          ,110.0,0.6,1.17,Factory Insulated             ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,392.226,175.0,4141.642,3314.8140000000003,1059.01,472.5,4555.806,3646.295,252.201,112.525,840.753,672.9069999999999,43.46,2.39,0.0,0.0,0.0,0.15,Medium              ,,,0.0,8023.682,0.0,0.0,37.1376%,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Feb  3 2010 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,0.0,3727.4778
30,639027,Dublin 7,Mid-terrace house,Y1968.0,Existing       ,D2,287.41,133.38 sq. m,1.35,2.0,0.53,2.35,0.0,52.63,108.76,60.88,20.7,0.0,3.0,Mains Gas                     ,Mains Gas                     ,77.2,NO,0.0,0.95,0.1,30.0,77.2,0.95,8.0,1.0,1.0,0.0,2.0,NO,Natural vent.,Masonry                       ,Yes (Unsealed)                ,89.0,4.0,NO,0.0,0.0,2.0,1.0,1.0,YES,NO ,NO ,1.0,NO ,NO ,401.88599999999997,YES,NO ,NO ,NO ,None                          ,None                          ,101.0,0.6,1.3,Factory Insulated             ,30.0,Boiler with uninsulated primar,,,,,,NO ,,NO ,,NO ,NO ,,1035.229,175.0,5998.420999999999,19962.85,2795.118,472.5,6598.263000000001,21959.135,665.6519999999999,112.525,1217.6789999999999,4052.4590000000003,60.88,2.4,44.08,2.65,0.0,0.15,Medium-low          ,76.301,,28.0,32591.043999999998,5419.544,0.0,12.4381%,2124.4610000000002,0.0,6503.453,0.0,0.0,28.42,Sale,Jul 27 2016 12:00AM,1.0,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,Renewable Thermal,,0.0,0.0,,,,,,,,,,,,,,6503.453,5398.5789
