BuildingID,Year,EnergyRatingCat,EnergyRatingCont,GroundFloorArea,AvgWallU,AvgRoofU,AvgFloorU,AvgWindowU,AvgDoorU,ExposedWallArea,ExposedRoofArea,TotFloorArea,TotWindowArea,TotDoorArea,NStoreys,MainSHFuel,MainWHFuel,MainSHEfficiency,BuildingReg,MainSHAdj,SecSHFrac,SecSHEfficiency,MainWHEfficiency,MainWHAdj,SecSHFuel,SecWHFuel,NChimneys,NOpenFlues,NFansVents,PercDraughtStripped,NShelteredSides,PermTestResult,TempAdj,ControlCat,ResponseCat,NCHPumps,NGasFans,DistLoss,VolWaterStorage,TempFac,TempFacMult,HWInsulationThickness,LightingEnergy,PumpsAndFansEnergy,MainWaterEnergy,PrimaryLightingEnergy,PrimaryPumpsFansEnergy,PrimaryMainWaterEnergy,PrimaryMainSpaceEnergy,LightingCO2,PumpsAndFansCO2,MainWaterCO2,MainSpaceCO2,AreaGroundFloor,HeightGroundFloor,AreaFirstFloor,HeightFirstFloor,AreaSecondFloor,BridgingFac,LargestRoofTypeArea,PercLowEnergy,TotEnergy,SecSpaceEnergy,SecWaterEnergy,SecSpaceCO2,SecWaterCO2,SecSpacePrimaryEnergy,SecWaterPrimaryEnergy,UpgradeHES,RoofAreaRoom,FirstEnerType,ProdFirstEnerDelivered,ProdFirstEnerConvFac,ProdSecondEnerDelivered,ProdSecondEnerConvFac,ProdThirdEnerDelivered,ProdThirdEnerConvFac,PrimaryEnergySecondarySpace,EnergyMainWater,MainSHFuel_cat,MainWHFuel_cat
135487,1999,D1,235.73,122.63,0.55,0.3,0.41,2.93,3.1,103.23,65.41,65.16,17.84,5.44,2.0,Mains Gas,Mains Gas,79.6,0.0,0.95,0.1,20.0,79.6,0.95,2.0,28.0,1.0,0.0,4.0,93.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,380.62,111.0,0.6,1.3,15.0,1106.736,175.0,4126.559,2988.187,472.5,4539.215,12563.601999999999,711.6310000000001,112.525,837.691,2318.556,65.16,2.45,57.47,2.74,1.7228485697139417,0.15,56.01,0.0,22761.127,4797.0109999999995,1134.365,973.793,729.3969999999999,5276.7119999999995,3062.7859999999996,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5276.7119999999995,3713.9031,5,6
253024,1960,D2,284.63,114.25,0.29,0.17,0.74,2.6,2.8,103.02,113.29,114.25,22.73,1.91,1.0,Heating Oil,Heating Oil,65.0,0.0,1.0,0.1,55.0,65.0,1.0,6.0,28.0,2.0,0.0,2.0,100.0,1.0,0.0,0.6,1.0,1.0,1.0,0.0,363.591,88.0,0.6,1.0,30.0,1031.106,230.0,4158.062,2783.986,621.0,4573.8679999999995,18995.936999999998,663.0010000000001,147.89,1130.993,4697.177,114.25,2.59,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,101.98,0.0,26085.752999999997,2267.651,1129.9,818.622,726.5260000000001,2494.416,3050.73,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2494.416,3742.2558,3,4
105129,2003,C3,216.26,99.7,0.55,0.35,0.44,2.83,3.0,94.48,52.9,52.9,16.32,1.85,2.0,Mains Gas,Mains Gas,78.8,0.0,0.95,0.1,30.0,78.8,0.95,15.0,1.0,1.0,0.0,3.0,100.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,333.02099999999996,125.0,0.6,1.17,35.0,841.306,175.0,5263.346,2271.526,472.5,5789.681,10194.877,540.96,112.525,1068.4589999999998,1881.418,52.9,2.44,46.8,2.7,1.7228485697139417,0.15,52.9,13.0,18118.753,2571.031,0.0,948.71,0.0,2828.134,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2828.134,4737.0114,5,6
467005,1951,G ,467.9,110.68166110740476,2.1,0.64,0.94,2.7,3.0,62.74,62.07,49.15,9.08,3.7,1.0,Heating Oil,Heating Oil,85.0,0.0,0.95,0.1,60.0,85.0,0.95,15.0,28.0,1.0,2.0,1.0,100.0,2.0,0.0,0.6,1.0,1.0,1.0,0.0,217.886,96.0,0.6,1.3,80.0,335.121,230.0,2632.353,904.827,621.0,2895.5879999999997,14797.448,215.483,147.89,716.0,3659.005,49.51,2.72,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,47.58,50.0,19306.901,2012.852,644.35,742.742,414.31699999999995,2214.137,1739.745,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2214.137,2369.1177,3,4
405180,1994,C1,156.94,145.92,0.55,0.16,0.38,1.72,2.4825145029005777,104.04,148.02,145.92,33.42,2.8088257651531006,1.0,Heating Oil,Heating Oil,85.59177863812343,0.0,1.0,0.1,60.0,95.0,1.0,15.0,28.0,0.0,2.0,6.0,100.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,425.81,140.0,0.6,0.9,25.0,1145.7269999999999,230.0,4956.564,3093.4629999999997,621.0,5452.22,11683.491000000002,736.702,147.89,1348.185,2889.009,145.92,2.54,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,129.404,26.0,18822.218,1868.5720000000001,0.0,689.503,0.0,2055.429,0.0,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2055.429,4460.9076,3,4
40248,2008,B1,92.84,105.17,0.27,0.36725945189039244,0.4497739547909615,1.8,3.0,18.8,69.3419703940788,65.73496099219847,24.21,1.91,1.0,Mains Gas,Mains Gas,90.3,1.0,1.0,0.0,0.0,90.3,1.0,1.0,1.0,0.0,0.0,3.0,100.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,344.651,126.55955006616686,0.0,0.0,36.02690780767571,949.159,175.0,2544.489,2562.729,472.5,2798.938,3930.337,610.309,112.525,516.531,725.326,105.17,2.97,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,62.99894667559103,0.0,7241.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290.0401,5,6
267761,1970,F ,403.6,98.68,1.88,0.42,0.67,3.4,2.61,94.24,54.61,53.79,17.89,4.07,2.0,Heating Oil,House Coal,65.0,0.0,0.95,0.1,30.0,65.0,0.95,15.0,28.0,1.0,0.0,2.0,100.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,330.861,90.0,0.6,1.3,25.0,828.2460000000001,230.0,4465.663,2236.264,621.0,4912.229,23540.276,532.562,147.89,1612.104,5820.868,53.79,2.42,44.89,2.66,1.7228485697139417,0.15,44.89,14.0,32979.335,4898.28,1156.895,1807.465,743.883,-589574.676952698,3123.617,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-589574.676952698,4019.0967,3,5
69233,1981,C1,174.09,110.68166110740476,0.6,0.4,0.48,2.8,3.0,129.54,31.68,139.77,16.32,3.7,2.0,Heating Oil,Heating Oil,85.7,0.0,0.95,0.0,0.0,85.7,0.0,1.0,28.0,1.0,0.0,8.0,100.0,2.0,0.0,0.6,1.0,1.0,1.0,0.0,0.0,150.0,0.6,0.9,60.0,705.845,230.0,0.0,1905.7820000000002,621.0,0.0,21839.129,453.858,147.89,0.0,5400.221,124.74,2.9,31.68,2.42,1.7228485697139417,0.15,31.68,100.0,21852.904,0.0,1063.305,0.0,683.705,0.0,2870.9240000000004,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4
265288,1998,C3,213.74,116.0,0.55,0.4,0.41,3.2,3.0,86.2,58.0,58.0,20.63,2.78,2.0,Mains Gas,Mains Gas,76.7,0.0,0.95,0.1,30.0,76.7,0.95,15.0,28.0,1.0,0.0,1.0,93.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,367.246,110.0,0.6,1.3,50.0,711.8919999999999,175.0,3547.7470000000003,1922.108,472.5,3902.522,-3410476.77601325,457.74699999999996,112.525,720.193,2266.811,58.0,2.4,58.0,2.65,1.7228485697139417,0.15,58.0,64.0,19688.106,3014.97,1071.941,1112.524,689.258,3316.467,2894.241,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3316.467,3192.9723,5,6
300332,1998,B3,132.12,110.68166110740476,0.36,0.13,0.36,2.22,3.0,70.19,59.16,60.41,19.19,1.81,2.0,Mains Gas,Mains Gas,86.2,0.0,0.95,0.1,63.0,86.2,0.95,2.0,1.0,1.0,0.0,6.0,100.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,377.048,98.0,0.6,0.9,30.0,1068.5919999999999,175.0,5035.603,2885.198,472.5,5539.1630000000005,-3410476.77601325,687.105,112.525,1022.227,1138.897,60.41,2.44,60.41,2.4,1.7228485697139417,0.15,59.16,4.0,12699.908000000001,810.3810000000001,0.0,164.507,0.0,891.419,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,891.419,4532.0427,5,6
411697,2006,B3,145.15,73.72,0.84,0.36725945189039244,0.34,2.2,1.36,19.72,69.3419703940788,33.15,21.86,1.85,2.0,Mains Gas,Mains Gas,82.0,0.0,0.95,0.0,0.0,82.0,0.95,1.0,1.0,0.0,0.0,6.0,100.0,3.0,0.0,0.6,1.0,1.0,1.0,1.0,275.288,126.55955006616674,0.5962461402734408,1.1023797970887066,36.02690780767534,665.323,175.0,2355.906,1796.372,472.5,2591.4970000000003,5840.3640000000005,427.80300000000005,112.525,478.249,1077.813,33.15,2.42,40.57,2.42,1.7228485697139417,0.15,62.99894667559103,0.0,8505.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2120.3154,5,6
51973,1890,G ,641.04,34.99,2.2,0.36725945189039244,0.73,2.7,3.0,31.66,69.3419703940788,34.99,3.99,1.81,1.0,Electricity,Electricity,100.0,0.0,1.0,0.0,0.0,100.0,1.0,1.0,1.0,0.0,0.0,2.0,100.0,2.0,0.0,0.3,3.0,4.0,0.0,0.0,0.0,126.55955006616686,0.0,0.0,36.02690780767571,290.522,0.0,1029.921,784.409,0.0,2780.7870000000003,18864.795,186.80599999999998,0.0,662.2389999999999,4492.616,34.99,2.6,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,62.99894667559103,16.0,8307.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.9289,2,3
225397,1979,C2,195.31,88.0,0.25,0.4,0.38,2.93,3.0,20.2,59.76,33.16,13.79,1.85,3.0,Heating Oil,Heating Oil,85.7,0.0,0.95,0.1,50.0,85.7,0.95,15.0,1.0,0.0,1.0,2.0,100.0,2.0,0.0,0.6,1.0,1.0,2.0,0.0,307.519,90.0,0.6,1.17,36.02690780767571,397.1,360.0,7701.437,1072.17,972.0,8471.581,-3410476.77601325,255.335,231.48,2094.791,1397.1979999999999,35.04,2.28,33.16,2.6,1.7228485697139417,0.15,59.76,100.0,14524.476999999999,929.182,0.0,342.86800000000005,0.0,1022.1,0.0,1.0,19.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.1,6931.2933,3,4
15612,2003,E1,309.53,50.61,0.26,0.26,0.4497739547909615,2.7,2.4825145029005777,54.45,50.61,65.73496099219847,6.18,2.8088257651531006,1.0,Electricity,Electricity,100.0,0.0,0.95,0.1,100.0,100.0,1.0,28.0,1.0,0.0,0.0,2.0,100.0,4.0,0.0,0.3,3.0,2.0,0.0,0.0,220.544,135.0,0.6,1.0,30.0,456.755,0.0,1970.296,1233.239,0.0,5319.799,-3410476.77601325,293.693,0.0,1266.9,1962.806,71.50684736947393,2.4816643328665546,33.80961792358471,1.683574714942973,50.61,0.15,50.61,0.0,5801.842,322.216,0.0,207.185,0.0,869.9830000000001,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,869.9830000000001,1773.2664,2,3
225089,2004,C2,179.62,233.55,0.26,0.17,0.41,2.7,3.0,162.26,108.46,131.84,50.91,5.55,2.0,Heating Oil,Heating Oil,85.6,0.0,0.95,0.1,30.0,85.6,0.95,6.0,28.0,2.0,0.0,0.0,100.0,1.0,0.0,0.6,1.0,1.0,1.0,0.0,566.614,120.0,0.6,1.3,30.0,2107.7889999999998,230.0,4529.361,5691.03,621.0,4982.2970000000005,20624.077,1355.308,147.89,1231.986,5099.772,131.84,2.55,101.71,2.3,1.7228485697139417,0.15,86.56,0.0,32673.443,5645.581,1411.5510000000002,2038.055,907.627,6210.139,3811.188,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6210.139,4076.4249,3,4
516301,1988,B3,147.91,138.4,0.6678816751606395,0.13,0.55,2.39,2.4825145029005777,102.05,138.4,138.34,30.52,2.8088257651531006,1.0,Heating Oil,Heating Oil,95.0,0.0,0.95,0.1,71.9,95.0,0.95,15.0,28.0,1.0,1.0,3.0,100.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,411.605,300.0,0.6,0.9,30.0,924.304,230.0,3660.982,2495.621,621.0,4027.08,11698.194,594.327,147.89,995.7869999999999,2892.6440000000002,138.4,2.46,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,138.4,52.0,16934.037,1484.029,0.0,547.607,0.0,1632.432,0.0,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.432,3294.8838,3,4
488520,2014,A3,57.98,107.46,0.15,0.13,0.13,1.24,1.4,89.04,54.31,53.15,22.33,3.24,2.0,Mains Gas,Mains Gas,91.0,3.0,1.0,0.0,0.0,91.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,2.0,0.19899999999999998,0.0,3.0,1.0,1.0,1.0,349.469,200.0,0.6,0.9,50.0,484.913,175.0,3395.3779999999997,1309.265,472.5,3734.9159999999997,713.727,311.79900000000004,112.525,689.262,131.715,53.15,2.42,54.31,2.75,1.7228485697139417,0.08,54.31,100.0,4704.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9822824564912986,2.0,1074.0,2.45,0.0,0.0,0.0,0.0,0.0,3055.8402,5,6
537924,2003,C2,198.85,122.33,0.55,0.16,0.41,3.1,3.0,106.05,122.33,122.33,16.47,3.83,1.0,Heating Oil,Heating Oil,85.0,0.0,1.0,0.1,60.0,85.0,1.0,15.0,1.0,0.0,1.0,4.0,100.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,380.039,140.0,0.6,1.0,20.0,778.34,230.0,4463.0509999999995,2101.518,621.0,4909.356,14423.556,500.473,147.89,1213.95,3566.552,122.33,2.65,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,122.33,59.0,20647.692,2063.9770000000003,0.0,761.6080000000001,0.0,2270.375,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.375,4016.7459,3,4
36621,2000,E2,362.04,110.68166110740476,0.6678816751606395,0.39,0.54,3.1,3.0,65.8,73.39,2.62,8.2,1.95,1.0,Electricity,Electricity,85.59177863812343,0.0,1.0,0.1,30.0,100.0,1.0,15.0,1.0,1.0,0.0,4.0,100.0,3.0,0.0,0.3,3.0,1.0,0.0,0.0,256.431,110.0,0.6,1.0,30.0,296.065,0.0,2209.538,799.3760000000001,0.0,5965.753000000001,14759.245,190.37,0.0,1420.733,3514.887,65.61,2.89,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,65.61,100.0,9996.578000000001,2024.588,0.0,747.073,0.0,-589574.676952698,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-589574.676952698,1988.5842,2,3
99860,2008,C1,167.21,167.0,0.26,0.14,0.23,2.0,3.0,140.8,167.0,167.0,34.7,5.5,1.0,Heating Oil,Heating Oil,93.0,1.0,0.95,0.2,30.0,93.0,0.95,15.0,1.0,1.0,1.0,3.0,100.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,463.856,190.0,0.6,0.9,50.0,753.587,230.0,4360.358,2034.685,621.0,4796.394,11793.608999999999,484.556,147.89,1186.017,2916.238,167.0,2.7,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,167.0,100.0,23963.553,7898.145,0.0,2914.4159999999997,0.0,8687.96,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8687.96,3924.3222,3,4
430449,1989,C1,160.57,172.38,0.58,0.39,0.59,2.01,3.0,155.93,129.37,88.38,37.21,1.81,3.0,Heating Oil,Heating Oil,85.59177863812343,0.0,0.95,0.1,60.0,95.0,0.95,8.0,1.0,1.0,0.0,3.0,100.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,473.16,200.0,0.6,0.9,35.0,1026.781,230.0,4725.099,2772.309,621.0,5197.609,16147.527,660.22,147.89,1285.2269999999999,3992.843,88.38,2.4,60.96,2.71,1.7228485697139417,0.15,66.15,68.0,23116.2,2454.75,0.0,962.262,0.0,2945.7,0.0,1.0,23.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2945.7,4252.5891,3,4
258879,1920,B3,142.44,71.4,0.27,0.13,0.73,2.7,3.0,58.19,23.8,23.8,9.54,3.7,3.0,Mains Gas,Mains Gas,91.0,0.0,0.95,0.1,100.0,91.0,0.95,28.0,1.0,0.0,0.0,2.0,100.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,269.971,126.55955006616674,0.5962461402734408,1.1023797970887066,36.02690780767534,322.192,175.0,2081.905,869.918,472.5,2290.096,5287.955,207.169,112.525,422.62699999999995,975.868,23.8,2.37,23.8,2.6,23.8,0.15,23.8,100.0,7848.357,462.028,0.0,297.084,0.0,1247.476,0.0,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.476,1873.7145,5,6
121122,2006,B3,126.61,110.68166110740476,0.6678816751606395,0.21,0.34,2.05,2.75,99.97,64.94,64.94,19.31,1.85,2.0,Mains Gas,Mains Gas,85.59177863812343,1.0,1.0,0.0,0.0,90.3,1.0,1.0,1.0,0.0,1.0,6.0,100.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,110.0,0.6,0.9,35.0,725.2669999999999,175.0,4294.340999999999,1958.221,472.5,4723.775,8380.396999999999,466.347,112.525,871.7510000000001,1546.5639999999999,64.94,2.46,57.75,2.69,1.7228485697139417,0.15,57.75,69.0,12813.151000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3864.9069,5,6
84628,1980,E1,313.55,85.35,0.6678816751606395,0.5,0.57,2.7,3.7,76.46,43.74,43.74,15.62,3.74,2.0,Mains Gas,Mains Gas,85.59177863812343,0.0,0.95,0.1,30.0,78.0,0.95,15.0,28.0,1.0,0.0,1.0,100.0,3.0,0.0,0.6,1.0,1.0,1.0,1.0,301.621,135.0,0.6,1.3,25.0,693.255,175.0,6114.446999999999,1871.789,472.5,6725.892,-3410476.77601325,445.76300000000003,112.525,1241.233,2561.331,43.74,2.42,41.61,2.67,1.7228485697139417,0.15,41.61,20.0,23062.871,3462.7740000000003,0.0,1277.764,0.0,3809.051,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3809.051,5503.0023,5,6
84953,2002,C3,203.92,183.72,0.55,0.27,0.41,2.7,2.97,128.26,183.72,183.72,35.54,5.58,1.0,Heating Oil,Heating Oil,85.7,0.0,0.95,0.1,65.0,85.7,0.95,15.0,1.0,2.0,1.0,1.0,100.0,2.0,0.0,0.6,1.0,1.0,1.0,0.0,492.18300000000005,150.0,0.6,0.9,30.0,994.8439999999999,230.0,5086.559,2686.079,621.0,5595.215,25081.178,639.685,147.89,1383.5439999999999,6201.891,183.72,2.52,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,165.52,80.0,32285.136000000002,3172.6620000000003,0.0,1170.712,0.0,3489.928,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3489.928,4577.9031,3,4
411369,2013,B3,138.4,268.7,0.18,0.15,0.15,1.6,1.6,224.7,247.19,221.75,75.26,5.64,2.0,Electricity,Electricity,85.59177863812343,3.0,1.0,0.1,30.0,142.8,1.0,15.0,1.0,1.0,1.0,4.0,100.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,610.143,140.0,0.6,0.9,30.0,2340.1420000000003,130.0,3625.784,6318.383000000001,351.0,9789.617,15047.548,1504.711,83.59,2331.379,3583.546,221.75,2.87,46.95,2.72,1.7228485697139417,0.15,116.38,7.0,16829.431,5160.339,0.0,1904.165,0.0,5676.3730000000005,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5676.3730000000005,3263.2056,2,3
330857,2008,B3,129.79,44.74,0.37,0.36725945189039244,0.4497739547909615,2.8,2.4825145029005777,4.32,69.3419703940788,65.73496099219847,18.38,2.8088257651531006,1.0,Wood Pellets,Wood Pellets,75.0,2.0,1.0,0.1,79.0,75.0,1.0,2.0,1.0,0.0,0.0,3.0,100.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,206.09,250.0,0.6,0.9,50.0,201.889,130.0,2845.2470000000003,545.1,351.0,3129.772,1611.2620000000002,129.815,83.59,71.131,36.62,44.74,2.58,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,62.99894667559103,100.0,4796.433,154.513,0.0,31.366,0.0,169.96400000000003,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,169.96400000000003,2560.7223,11,12
321734,1940,G ,668.7,17.65,1.52,0.36725945189039244,1.0,2.7,2.4825145029005777,39.51,69.3419703940788,17.65,1.86,2.8088257651531006,1.0,Wood Logs,Wood Logs,85.59177863812343,0.0,0.9710431436094282,0.09033826210249706,42.63772533927485,85.13556815880077,0.9701312537978013,10.865302815474985,12.312740530686652,0.0,0.0,1.0,100.0,3.0,0.0,0.6,1.0,1.0,0.0,0.0,136.893,126.55955006616674,0.5962461402734408,1.1023797970887066,36.02690780767534,119.46799999999999,0.0,0.0,322.564,0.0,3222818.189620213,-3410476.77601325,76.818,0.0,768506.9315590415,-848567.9293459594,17.65,3.24,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,62.99894667559103,50.0,119.46799999999999,0.0,0.0,-167412.76141583917,0.0,-589574.676952698,0.0,0.0,2.9822824564912986,1.011545472959287,9.006727567348594,0.02254810613733037,0.0,0.0006680203045685279,0.0,0.0004446700507614213,-589574.676952698,0.0,10,11
575248,1970,D2,276.7,131.97,0.79,1.02,0.94,2.75,3.0,86.89,81.09,81.09,36.48,1.94,2.0,Heating Oil,Heating Oil,85.59177863812343,0.0,0.95,0.1,50.0,79.0,0.95,15.0,28.0,1.0,0.0,2.0,100.0,1.0,0.0,0.6,1.0,1.0,1.0,0.0,399.145,95.0,0.6,1.3,30.0,702.707,230.0,4357.424,1897.309,621.0,4793.166,22235.871,451.841,147.89,1185.219,5498.3240000000005,81.09,2.56,50.88,2.72,1.7228485697139417,0.15,50.88,82.0,30086.241,3373.563,1208.119,1244.845,776.821,3710.9190000000003,3261.921,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3710.9190000000003,3921.6816,3,4
126738,2007,B3,149.03,109.3,0.27,0.16,0.25,1.77,3.0,102.9,58.92,58.92,16.26,3.68,2.0,Heating Oil,Heating Oil,83.6,1.0,1.0,0.1,30.0,83.6,1.0,6.0,1.0,1.0,0.0,4.0,100.0,2.0,0.37,0.0,2.0,1.0,1.0,0.0,353.37300000000005,100.0,0.6,1.3,30.0,493.216,230.0,4875.385,1331.683,621.0,5362.924,6851.297,317.138,147.89,1326.105,1694.139,58.92,2.46,50.38,2.76,1.7228485697139417,0.15,58.92,100.0,13755.566,1928.513,0.0,696.193,0.0,2121.364,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2121.364,4387.8465,3,4
500697,2006,B1,84.68,74.0,0.37,0.36725945189039244,0.4497739547909615,1.05,2.4825145029005777,20.41,69.3419703940788,65.73496099219847,11.83,2.8088257651531006,1.0,Mains Gas,Mains Gas,90.0,1.0,1.0,0.0,0.0,90.0,1.0,1.0,28.0,0.0,0.0,4.0,100.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,275.952,150.0,0.6,0.9,50.0,434.102,175.0,1935.318,1172.075,472.5,2128.85,497.42900000000003,279.128,112.525,392.87,91.79799999999999,74.0,2.48,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,62.99894667559103,70.0,3735.723,0.0,739.095,0.0,475.23800000000006,0.0,1995.557,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1741.7862,5,6
144601,1995,C3,206.62,155.83,0.31,0.19,0.37,2.74,3.0,99.4,81.69,85.1,40.35,2.59,2.0,Mains Gas,Mains Gas,78.0,0.0,0.95,0.1,30.0,78.0,0.95,15.0,28.0,1.0,0.0,8.0,100.0,2.0,0.0,0.6,1.0,1.0,1.0,1.0,444.00300000000004,110.0,0.6,1.3,40.0,1364.175,175.0,4186.387,3683.2729999999997,472.5,4605.026,16002.945,877.165,112.525,849.837,2953.2709999999997,85.36,2.47,70.47,2.59,1.7228485697139417,0.15,50.15,6.0,25391.654,3992.6540000000005,1125.306,1473.289,723.572,4391.919,3038.3259999999996,1.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4391.919,3767.7483,5,6
103245,2006,B2,107.97,81.8,0.34,0.36725945189039244,0.4497739547909615,2.6,2.4825145029005777,51.52,69.3419703940788,65.73496099219847,7.83,2.8088257651531006,1.0,Mains Gas,Mains Gas,91.7,0.0,0.95,0.0,0.0,91.7,0.95,1.0,1.0,0.0,0.0,6.0,100.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,293.72900000000004,126.55955006616686,0.0,0.0,36.02690780767571,664.42,175.0,2247.826,1793.934,472.5,2472.609,4092.631,427.222,112.525,456.309,755.2769999999999,81.8,2.44,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,62.99894667559103,20.0,6807.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023.0434,5,6
94972,1900,C3,214.63,146.0,1.19,0.13,0.76,2.53,3.0,195.78,85.74,85.74,17.49,3.75,2.0,Heating Oil,Heating Oil,94.2,0.0,1.0,0.1,45.0,94.2,1.0,6.0,1.0,1.0,1.0,0.0,70.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,425.977,110.0,0.6,0.9,50.0,658.825,230.0,3821.49,1778.828,621.0,4203.639,20071.636000000002,423.624,147.89,1039.445,4963.168,85.74,2.55,60.26,2.52,1.7228485697139417,0.15,46.65,100.0,27201.361,4244.104,0.0,1532.122,0.0,4668.514,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4668.514,3439.341,3,4
584166,2005,C2,178.32,67.02,1.06,0.36725945189039244,0.4497739547909615,2.7,1.36,26.93,69.3419703940788,65.73496099219847,21.7,1.66,1.0,Electricity,Electricity,100.0,0.0,1.0,0.1,100.0,100.0,1.0,28.0,1.0,0.0,0.0,3.0,100.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,259.754,98.0,0.6,1.0,35.0,565.54,0.0,2231.6910000000003,1526.9579999999999,0.0,6025.566,-3410476.77601325,363.642,0.0,1434.977,942.7410000000001,67.02,2.42,33.80961792358471,1.683574714942973,1.7228485697139417,0.15,62.99894667559103,13.0,4426.298,162.907,0.0,104.749,0.0,439.849,0.0,0.0,2.9822824564912986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,439.849,2008.5219,2,3
